Mycoplasmoides_fastidiosum,s3://comparete/myco/GCF_024498275.1_ASM2449827v1_genomic.fna,s3://comparete/myco/GCF_024498275.1_ASM2449827v1_genomic.gff
Mycoplasmoides_gallisepticum,s3://comparete/myco/GCF_017654545.1_ASM1765454v1_genomic.fna,s3://comparete/myco/GCF_017654545.1_ASM1765454v1_genomic.gff
Mycoplasmoides_pneumoniae,s3://comparete/myco/GCF_000733995.1_ASM73399v1_genomic.fna,s3://comparete/myco/GCF_000733995.1_ASM73399v1_genomic.gff
Mycoplasmoides_genitalium,s3://comparete/myco/GCF_000027325.1_ASM2732v1_genomic.fna,s3://comparete/myco/GCF_000027325.1_ASM2732v1_genomic.gff
